Datum;Uhrzeit;Entnahme;Einspeisung;Residuallast
22.08.2017;20:30:00;13,939.20;0;13,939.20
22.08.2017;20:45:00;13,692.80;0;13,692.80
22.08.2017;21:00:00;13,842.40;0;13,842.40
22.08.2017;21:15:00;13,024.00;0;13,024.00
22.08.2017;21:30:00;12,038.40;0;12,038.40
22.08.2017;21:45:00;10,313.60;0;10,313.60
22.08.2017;22:00:00;9,011.20;0;9,011.20
22.08.2017;22:15:00;8,324.80;0;8,324.80
22.08.2017;22:30:00;8,166.40;0;8,166.40
22.08.2017;22:45:00;6,925.60;0;6,925.60
22.08.2017;23:00:00;6,582.40;0;6,582.40
22.08.2017;23:15:00;5,544.00;0;5,544.00
22.08.2017;23:30:00;4,030.40;0;4,030.40
22.08.2017;23:45:00;3,766.40;0;3,766.40
23.08.2017;00:00:00;3,080.00;0;3,080.00
23.08.2017;00:15:00;3,132.80;0;3,132.80
23.08.2017;00:30:00;3,291.20;0;3,291.20
23.08.2017;00:45:00;2,631.20;0;2,631.20
23.08.2017;01:00:00;5,429.60;0;5,429.60
23.08.2017;01:15:00;5,816.80;0;5,816.80
23.08.2017;01:30:00;6,080.80;0;6,080.80
23.08.2017;01:45:00;6,512.00;0;6,512.00
23.08.2017;02:00:00;5,816.80;0;5,816.80
23.08.2017;02:15:00;5,306.40;0;5,306.40
23.08.2017;02:30:00;5,632.00;0;5,632.00
23.08.2017;02:45:00;7,233.60;0;7,233.60
23.08.2017;03:00:00;8,201.60;0;8,201.60
23.08.2017;03:15:00;8,632.80;0;8,632.80
23.08.2017;03:30:00;9,046.40;0;9,046.40
23.08.2017;03:45:00;8,289.60;0;8,289.60
23.08.2017;04:00:00;8,588.80;0;8,588.80
23.08.2017;04:15:00;8,360.00;0;8,360.00
23.08.2017;04:30:00;8,536.00;0;8,536.00
23.08.2017;04:45:00;8,967.20;0;8,967.20
23.08.2017;05:00:00;9,108.00;0;9,108.00
23.08.2017;05:15:00;9,627.20;0;9,627.20
23.08.2017;05:30:00;9,671.20;0;9,671.20
23.08.2017;05:45:00;10,128.80;0;10,128.80
23.08.2017;06:00:00;10,744.80;0;10,744.80
23.08.2017;06:15:00;11,448.80;0;11,448.80
23.08.2017;06:30:00;11,827.20;0;11,827.20
23.08.2017;06:45:00;12,610.40;0;12,610.40
23.08.2017;07:00:00;12,777.60;0;12,777.60
23.08.2017;07:15:00;13,120.80;0;13,120.80
23.08.2017;07:30:00;13,604.80;0;13,604.80
23.08.2017;07:45:00;13,349.60;0;13,349.60
23.08.2017;08:00:00;13,719.20;0;13,719.20
23.08.2017;08:15:00;14,317.60;0;14,317.60
23.08.2017;08:30:00;14,273.60;0;14,273.60
23.08.2017;08:45:00;14,467.20;0;14,467.20
23.08.2017;09:00:00;15,136.00;0;15,136.00
23.08.2017;09:15:00;15,364.80;0;15,364.80
23.08.2017;09:30:00;15,109.60;0;15,109.60
23.08.2017;09:45:00;14,740.00;0;14,740.00
23.08.2017;10:00:00;15,127.20;0;15,127.20
23.08.2017;10:15:00;15,488.00;0;15,488.00
23.08.2017;10:30:00;15,637.60;0;15,637.60
23.08.2017;10:45:00;15,672.80;0;15,672.80
23.08.2017;11:00:00;15,672.80;0;15,672.80
23.08.2017;11:15:00;15,408.80;0;15,408.80
23.08.2017;11:30:00;15,505.60;0;15,505.60
23.08.2017;11:45:00;15,320.80;0;15,320.80
23.08.2017;12:00:00;15,364.80;0;15,364.80
23.08.2017;12:15:00;14,757.60;0;14,757.60
23.08.2017;12:30:00;14,801.60;0;14,801.60
23.08.2017;12:45:00;13,886.40;0;13,886.40
23.08.2017;13:00:00;13,886.40;0;13,886.40
23.08.2017;13:15:00;13,719.20;0;13,719.20
23.08.2017;13:30:00;14,203.20;0;14,203.20
23.08.2017;13:45:00;14,009.60;0;14,009.60
23.08.2017;14:00:00;13,587.20;0;13,587.20
23.08.2017;14:15:00;13,719.20;0;13,719.20
23.08.2017;14:30:00;13,701.60;0;13,701.60
23.08.2017;14:45:00;14,185.60;0;14,185.60
23.08.2017;15:00:00;14,238.40;0;14,238.40
23.08.2017;15:15:00;13,948.00;0;13,948.00
23.08.2017;15:30:00;13,780.80;0;13,780.80
23.08.2017;15:45:00;13,472.80;0;13,472.80
23.08.2017;16:00:00;14,018.40;0;14,018.40
23.08.2017;16:15:00;13,789.60;0;13,789.60
23.08.2017;16:30:00;13,314.40;0;13,314.40
23.08.2017;16:45:00;13,147.20;0;13,147.20
23.08.2017;17:00:00;12,760.00;0;12,760.00
23.08.2017;17:15:00;12,196.80;0;12,196.80
23.08.2017;17:30:00;12,751.20;0;12,751.20
23.08.2017;17:45:00;12,522.40;0;12,522.40
23.08.2017;18:00:00;12,971.20;0;12,971.20
23.08.2017;18:15:00;12,883.20;0;12,883.20
23.08.2017;18:30:00;12,724.80;0;12,724.80
23.08.2017;18:45:00;12,689.60;0;12,689.60
23.08.2017;19:00:00;13,314.40;0;13,314.40
23.08.2017;19:15:00;12,689.60;0;12,689.60
23.08.2017;19:30:00;13,332.00;0;13,332.00
23.08.2017;19:45:00;13,358.40;0;13,358.40
23.08.2017;20:00:00;13,402.40;0;13,402.40
23.08.2017;20:15:00;12,716.00;0;12,716.00
23.08.2017;20:30:00;11,941.60;0;11,941.60
23.08.2017;20:45:00;12,566.40;0;12,566.40
23.08.2017;21:00:00;12,126.40;0;12,126.40
23.08.2017;21:15:00;11,475.20;0;11,475.20
23.08.2017;21:30:00;11,105.60;0;11,105.60
23.08.2017;21:45:00;11,440.00;0;11,440.00
23.08.2017;22:00:00;10,744.80;0;10,744.80
23.08.2017;22:15:00;10,498.40;0;10,498.40
23.08.2017;22:30:00;10,357.60;0;10,357.60
23.08.2017;22:45:00;10,348.80;0;10,348.80
23.08.2017;23:00:00;10,225.60;0;10,225.60
23.08.2017;23:15:00;10,172.80;0;10,172.80
23.08.2017;23:30:00;10,067.20;0;10,067.20
23.08.2017;23:45:00;9,908.80;0;9,908.80
24.08.2017;00:00:00;9,574.40;0;9,574.40
24.08.2017;00:15:00;9,055.20;0;9,055.20
24.08.2017;00:30:00;8,456.80;0;8,456.80
24.08.2017;00:45:00;7,268.80;0;7,268.80
24.08.2017;01:00:00;6,828.80;0;6,828.80
24.08.2017;01:15:00;6,600.00;0;6,600.00
24.08.2017;01:30:00;6,670.40;0;6,670.40
24.08.2017;01:45:00;6,292.00;0;6,292.00
24.08.2017;02:00:00;6,168.80;0;6,168.80
24.08.2017;02:15:00;6,441.60;0;6,441.60
24.08.2017;02:30:00;6,380.00;0;6,380.00
24.08.2017;02:45:00;5,684.80;0;5,684.80
24.08.2017;03:00:00;4,866.40;0;4,866.40
24.08.2017;03:15:00;3,484.80;0;3,484.80
24.08.2017;03:30:00;3,880.80;0;3,880.80
24.08.2017;03:45:00;4,364.80;0;4,364.80
24.08.2017;04:00:00;4,593.60;0;4,593.60
24.08.2017;04:15:00;4,822.40;0;4,822.40
24.08.2017;04:30:00;5,508.80;0;5,508.80
24.08.2017;04:45:00;5,429.60;0;5,429.60
24.08.2017;05:00:00;4,303.20;0;4,303.20
24.08.2017;05:15:00;4,664.00;0;4,664.00
24.08.2017;05:30:00;3,977.60;0;3,977.60
24.08.2017;05:45:00;4,769.60;0;4,769.60
24.08.2017;06:00:00;6,230.40;0;6,230.40
24.08.2017;06:15:00;7,145.60;0;7,145.60
24.08.2017;06:30:00;6,239.20;0;6,239.20
24.08.2017;06:45:00;6,784.80;0;6,784.80
24.08.2017;07:00:00;9,169.60;0;9,169.60
24.08.2017;07:15:00;8,817.60;0;8,817.60
24.08.2017;07:30:00;6,344.80;0;6,344.80
24.08.2017;07:45:00;4,787.20;0;4,787.20
24.08.2017;08:00:00;3,458.40;0;3,458.40
24.08.2017;08:15:00;2,112.00;0;2,112.00
24.08.2017;08:30:00;5,288.80;0;5,288.80
24.08.2017;08:45:00;7,550.40;0;7,550.40
24.08.2017;09:00:00;8,298.40;0;8,298.40
24.08.2017;09:15:00;9,618.40;0;9,618.40
24.08.2017;09:30:00;7,823.20;0;7,823.20
24.08.2017;09:45:00;8,764.80;0;8,764.80
24.08.2017;10:00:00;11,660.00;0;11,660.00
24.08.2017;10:15:00;13,349.60;0;13,349.60
24.08.2017;10:30:00;14,520.00;0;14,520.00
24.08.2017;10:45:00;14,836.80;0;14,836.80
24.08.2017;11:00:00;14,440.80;0;14,440.80
24.08.2017;11:15:00;14,933.60;0;14,933.60
24.08.2017;11:30:00;16,385.60;0;16,385.60
24.08.2017;11:45:00;15,074.40;0;15,074.40
24.08.2017;12:00:00;14,907.20;0;14,907.20
24.08.2017;12:15:00;13,631.20;0;13,631.20
24.08.2017;12:30:00;13,587.20;0;13,587.20
24.08.2017;12:45:00;13,094.40;0;13,094.40
24.08.2017;13:00:00;13,956.80;0;13,956.80
24.08.2017;13:15:00;14,088.80;0;14,088.80
24.08.2017;13:30:00;12,592.80;0;12,592.80
24.08.2017;13:45:00;13,059.20;0;13,059.20
24.08.2017;14:00:00;12,971.20;0;12,971.20
24.08.2017;14:15:00;12,188.00;0;12,188.00
24.08.2017;14:30:00;12,900.80;0;12,900.80
24.08.2017;14:45:00;13,032.80;0;13,032.80
24.08.2017;15:00:00;13,252.80;0;13,252.80
24.08.2017;15:15:00;13,068.00;0;13,068.00
24.08.2017;15:30:00;13,710.40;0;13,710.40
24.08.2017;15:45:00;13,868.80;0;13,868.80
24.08.2017;16:00:00;12,909.60;0;12,909.60
24.08.2017;16:15:00;12,672.00;0;12,672.00
24.08.2017;16:30:00;12,108.80;0;12,108.80
24.08.2017;16:45:00;12,689.60;0;12,689.60
24.08.2017;17:00:00;11,642.40;0;11,642.40
24.08.2017;17:15:00;10,956.00;0;10,956.00
24.08.2017;17:30:00;10,507.20;0;10,507.20
24.08.2017;17:45:00;10,894.40;0;10,894.40
24.08.2017;18:00:00;11,255.20;0;11,255.20
24.08.2017;18:15:00;11,193.60;0;11,193.60
24.08.2017;18:30:00;11,026.40;0;11,026.40
24.08.2017;18:45:00;11,827.20;0;11,827.20
24.08.2017;19:00:00;11,158.40;0;11,158.40
24.08.2017;19:15:00;11,598.40;0;11,598.40
24.08.2017;19:30:00;12,091.20;0;12,091.20
24.08.2017;19:45:00;12,478.40;0;12,478.40
24.08.2017;20:00:00;12,716.00;0;12,716.00
24.08.2017;20:15:00;12,267.20;0;12,267.20
24.08.2017;20:30:00;12,645.60;0;12,645.60
24.08.2017;20:45:00;12,751.20;0;12,751.20
24.08.2017;21:00:00;12,144.00;0;12,144.00
24.08.2017;21:15:00;12,214.40;0;12,214.40
24.08.2017;21:30:00;12,179.20;0;12,179.20
24.08.2017;21:45:00;12,073.60;0;12,073.60
24.08.2017;22:00:00;11,686.40;0;11,686.40
24.08.2017;22:15:00;11,237.60;0;11,237.60
24.08.2017;22:30:00;11,079.20;0;11,079.20
24.08.2017;22:45:00;10,788.80;0;10,788.80
24.08.2017;23:00:00;10,630.40;0;10,630.40
24.08.2017;23:15:00;10,260.80;0;10,260.80
24.08.2017;23:30:00;9,917.60;0;9,917.60
24.08.2017;23:45:00;9,970.40;0;9,970.40
25.08.2017;00:00:00;9,829.60;0;9,829.60
25.08.2017;00:15:00;9,794.40;0;9,794.40
25.08.2017;00:30:00;9,671.20;0;9,671.20
25.08.2017;00:45:00;9,688.80;0;9,688.80
25.08.2017;01:00:00;9,565.60;0;9,565.60
25.08.2017;01:15:00;9,530.40;0;9,530.40
25.08.2017;01:30:00;9,424.80;0;9,424.80
25.08.2017;01:45:00;9,222.40;0;9,222.40
25.08.2017;02:00:00;9,116.80;0;9,116.80
25.08.2017;02:15:00;9,134.40;0;9,134.40
25.08.2017;02:30:00;9,055.20;0;9,055.20
25.08.2017;02:45:00;9,231.20;0;9,231.20
25.08.2017;03:00:00;9,336.80;0;9,336.80
25.08.2017;03:15:00;9,196.00;0;9,196.00
25.08.2017;03:30:00;9,108.00;0;9,108.00
25.08.2017;03:45:00;9,020.00;0;9,020.00
25.08.2017;04:00:00;9,002.40;0;9,002.40
25.08.2017;04:15:00;9,108.00;0;9,108.00
25.08.2017;04:30:00;9,248.80;0;9,248.80
25.08.2017;04:45:00;9,152.00;0;9,152.00
25.08.2017;05:00:00;9,345.60;0;9,345.60
25.08.2017;05:15:00;9,592.00;0;9,592.00
25.08.2017;05:30:00;9,996.80;0;9,996.80
25.08.2017;05:45:00;10,287.20;0;10,287.20
25.08.2017;06:00:00;10,639.20;0;10,639.20
25.08.2017;06:15:00;11,950.40;0;11,950.40
25.08.2017;06:30:00;12,601.60;0;12,601.60
25.08.2017;06:45:00;12,786.40;0;12,786.40
25.08.2017;07:00:00;12,812.80;0;12,812.80
25.08.2017;07:15:00;13,340.80;0;13,340.80
25.08.2017;07:30:00;13,692.80;0;13,692.80
25.08.2017;07:45:00;14,080.00;0;14,080.00
25.08.2017;08:00:00;14,168.00;0;14,168.00
25.08.2017;08:15:00;14,511.20;0;14,511.20
25.08.2017;08:30:00;14,951.20;0;14,951.20
25.08.2017;08:45:00;15,532.00;0;15,532.00
25.08.2017;09:00:00;15,320.80;0;15,320.80
25.08.2017;09:15:00;14,212.00;0;14,212.00
25.08.2017;09:30:00;14,379.20;0;14,379.20
25.08.2017;09:45:00;14,220.80;0;14,220.80
25.08.2017;10:00:00;14,317.60;0;14,317.60
25.08.2017;10:15:00;14,212.00;0;14,212.00
25.08.2017;10:30:00;14,229.60;0;14,229.60
25.08.2017;10:45:00;14,581.60;0;14,581.60
25.08.2017;11:00:00;14,757.60;0;14,757.60
25.08.2017;11:15:00;14,836.80;0;14,836.80
25.08.2017;11:30:00;14,845.60;0;14,845.60
25.08.2017;11:45:00;15,021.60;0;15,021.60
25.08.2017;12:00:00;14,995.20;0;14,995.20
25.08.2017;12:15:00;14,220.80;0;14,220.80
25.08.2017;12:30:00;14,502.40;0;14,502.40
25.08.2017;12:45:00;14,784.00;0;14,784.00
25.08.2017;13:00:00;14,652.00;0;14,652.00
25.08.2017;13:15:00;14,291.20;0;14,291.20
25.08.2017;13:30:00;14,168.00;0;14,168.00
25.08.2017;13:45:00;13,666.40;0;13,666.40
25.08.2017;14:00:00;12,610.40;0;12,610.40
25.08.2017;14:15:00;12,540.00;0;12,540.00
25.08.2017;14:30:00;12,645.60;0;12,645.60
25.08.2017;14:45:00;12,601.60;0;12,601.60
25.08.2017;15:00:00;12,795.20;0;12,795.20
25.08.2017;15:15:00;12,918.40;0;12,918.40
25.08.2017;15:30:00;12,795.20;0;12,795.20
25.08.2017;15:45:00;12,742.40;0;12,742.40
25.08.2017;16:00:00;12,592.80;0;12,592.80
25.08.2017;16:15:00;12,584.00;0;12,584.00
25.08.2017;16:30:00;12,504.80;0;12,504.80
25.08.2017;16:45:00;12,548.80;0;12,548.80
25.08.2017;17:00:00;12,346.40;0;12,346.40
25.08.2017;17:15:00;11,589.60;0;11,589.60
25.08.2017;17:30:00;12,038.40;0;12,038.40
25.08.2017;17:45:00;12,496.00;0;12,496.00
25.08.2017;18:00:00;12,636.80;0;12,636.80
25.08.2017;18:15:00;12,372.80;0;12,372.80
25.08.2017;18:30:00;12,399.20;0;12,399.20
25.08.2017;18:45:00;12,751.20;0;12,751.20
25.08.2017;19:00:00;12,117.60;0;12,117.60
25.08.2017;19:15:00;12,126.40;0;12,126.40
25.08.2017;19:30:00;12,487.20;0;12,487.20
25.08.2017;19:45:00;12,073.60;0;12,073.60
25.08.2017;20:00:00;11,660.00;0;11,660.00
25.08.2017;20:15:00;11,607.20;0;11,607.20
25.08.2017;20:30:00;11,176.00;0;11,176.00
25.08.2017;20:45:00;11,017.60;0;11,017.60
25.08.2017;21:00:00;11,184.80;0;11,184.80
25.08.2017;21:15:00;10,718.40;0;10,718.40
25.08.2017;21:30:00;10,304.80;0;10,304.80
25.08.2017;21:45:00;10,076.00;0;10,076.00
25.08.2017;22:00:00;9,319.20;0;9,319.20
25.08.2017;22:15:00;8,817.60;0;8,817.60
25.08.2017;22:30:00;8,553.60;0;8,553.60
25.08.2017;22:45:00;8,052.00;0;8,052.00
25.08.2017;23:00:00;7,796.80;0;7,796.80
25.08.2017;23:15:00;7,664.80;0;7,664.80
25.08.2017;23:30:00;7,524.00;0;7,524.00
25.08.2017;23:45:00;7,770.40;0;7,770.40
26.08.2017;00:00:00;7,761.60;0;7,761.60
26.08.2017;00:15:00;6,476.80;0;6,476.80
26.08.2017;00:30:00;6,749.60;0;6,749.60
26.08.2017;00:45:00;7,321.60;0;7,321.60
26.08.2017;01:00:00;7,339.20;0;7,339.20
26.08.2017;01:15:00;7,031.20;0;7,031.20
26.08.2017;01:30:00;7,612.00;0;7,612.00
26.08.2017;01:45:00;7,506.40;0;7,506.40
26.08.2017;02:00:00;7,453.60;0;7,453.60
26.08.2017;02:15:00;7,260.00;0;7,260.00
26.08.2017;02:30:00;7,656.00;0;7,656.00
26.08.2017;02:45:00;7,620.80;0;7,620.80
26.08.2017;03:00:00;7,524.00;0;7,524.00
26.08.2017;03:15:00;7,629.60;0;7,629.60
26.08.2017;03:30:00;7,585.60;0;7,585.60
26.08.2017;03:45:00;7,374.40;0;7,374.40
26.08.2017;04:00:00;7,612.00;0;7,612.00
26.08.2017;04:15:00;6,934.40;0;6,934.40
26.08.2017;04:30:00;7,136.80;0;7,136.80
26.08.2017;04:45:00;6,054.40;0;6,054.40
26.08.2017;05:00:00;6,089.60;-17.6;6,072.00
26.08.2017;05:15:00;5,737.60;-8.8;5,728.80
26.08.2017;05:30:00;6,309.60;0;6,309.60
26.08.2017;05:45:00;3,880.80;0;3,880.80
26.08.2017;06:00:00;5,552.80;0;5,552.80
26.08.2017;06:15:00;6,670.40;0;6,670.40
26.08.2017;06:30:00;7,013.60;0;7,013.60
26.08.2017;06:45:00;7,770.40;0;7,770.40
26.08.2017;07:00:00;7,884.80;0;7,884.80
26.08.2017;07:15:00;8,492.00;0;8,492.00
26.08.2017;07:30:00;8,192.80;0;8,192.80
26.08.2017;07:45:00;7,946.40;0;7,946.40
26.08.2017;08:00:00;7,515.20;0;7,515.20
26.08.2017;08:15:00;7,550.40;0;7,550.40
26.08.2017;08:30:00;7,383.20;0;7,383.20
26.08.2017;08:45:00;7,374.40;0;7,374.40
26.08.2017;09:00:00;6,380.00;0;6,380.00
26.08.2017;09:15:00;5,764.00;0;5,764.00
26.08.2017;09:30:00;6,468.00;0;6,468.00
26.08.2017;09:45:00;7,400.80;0;7,400.80
26.08.2017;10:00:00;7,189.60;0;7,189.60
26.08.2017;10:15:00;8,729.60;0;8,729.60
26.08.2017;10:30:00;9,284.00;0;9,284.00
26.08.2017;10:45:00;9,284.00;0;9,284.00
26.08.2017;11:00:00;9,266.40;0;9,266.40
26.08.2017;11:15:00;9,512.80;0;9,512.80
26.08.2017;11:30:00;9,222.40;0;9,222.40
26.08.2017;11:45:00;9,081.60;0;9,081.60
26.08.2017;12:00:00;8,905.60;0;8,905.60
26.08.2017;12:15:00;8,500.80;0;8,500.80
26.08.2017;12:30:00;8,333.60;0;8,333.60
26.08.2017;12:45:00;8,324.80;0;8,324.80
26.08.2017;13:00:00;8,448.00;0;8,448.00
26.08.2017;13:15:00;8,421.60;0;8,421.60
26.08.2017;13:30:00;8,201.60;0;8,201.60
26.08.2017;13:45:00;7,946.40;0;7,946.40
26.08.2017;14:00:00;7,013.60;0;7,013.60
26.08.2017;14:15:00;5,852.00;0;5,852.00
26.08.2017;14:30:00;5,728.80;0;5,728.80
26.08.2017;14:45:00;5,614.40;0;5,614.40
26.08.2017;15:00:00;5,561.60;0;5,561.60
26.08.2017;15:15:00;5,042.40;0;5,042.40
26.08.2017;15:30:00;5,130.40;0;5,130.40
26.08.2017;15:45:00;6,512.00;0;6,512.00
26.08.2017;16:00:00;6,626.40;0;6,626.40
26.08.2017;16:15:00;6,556.00;0;6,556.00
26.08.2017;16:30:00;6,494.40;0;6,494.40
26.08.2017;16:45:00;6,758.40;0;6,758.40
26.08.2017;17:00:00;6,758.40;0;6,758.40
26.08.2017;17:15:00;7,251.20;0;7,251.20
26.08.2017;17:30:00;5,464.80;0;5,464.80
26.08.2017;17:45:00;6,424.00;0;6,424.00
26.08.2017;18:00:00;6,538.40;0;6,538.40
26.08.2017;18:15:00;6,644.00;0;6,644.00
26.08.2017;18:30:00;6,916.80;0;6,916.80
26.08.2017;18:45:00;6,776.00;0;6,776.00
26.08.2017;19:00:00;7,092.80;0;7,092.80
26.08.2017;19:15:00;6,793.60;0;6,793.60
26.08.2017;19:30:00;6,872.80;0;6,872.80
26.08.2017;19:45:00;7,242.40;0;7,242.40
26.08.2017;20:00:00;7,075.20;0;7,075.20
26.08.2017;20:15:00;6,864.00;0;6,864.00
26.08.2017;20:30:00;5,755.20;0;5,755.20
26.08.2017;20:45:00;4,444.00;0;4,444.00
26.08.2017;21:00:00;3,484.80;0;3,484.80
26.08.2017;21:15:00;4,074.40;0;4,074.40
26.08.2017;21:30:00;2,860.00;0;2,860.00
26.08.2017;21:45:00;1,214.40;0;1,214.40
26.08.2017;22:00:00;3,185.60;0;3,185.60
26.08.2017;22:15:00;4,347.20;0;4,347.20
26.08.2017;22:30:00;4,672.80;0;4,672.80
26.08.2017;22:45:00;5,174.40;0;5,174.40
26.08.2017;23:00:00;3,766.40;0;3,766.40
26.08.2017;23:15:00;4,250.40;0;4,250.40
26.08.2017;23:30:00;5,878.40;0;5,878.40
26.08.2017;23:45:00;6,503.20;0;6,503.20
27.08.2017;00:00:00;6,450.40;0;6,450.40
27.08.2017;00:15:00;6,485.60;0;6,485.60
27.08.2017;00:30:00;6,212.80;0;6,212.80
27.08.2017;00:45:00;6,063.20;0;6,063.20
27.08.2017;01:00:00;5,957.60;0;5,957.60
27.08.2017;01:15:00;5,843.20;0;5,843.20
27.08.2017;01:30:00;5,816.80;0;5,816.80
27.08.2017;01:45:00;5,834.40;0;5,834.40
27.08.2017;02:00:00;5,904.80;0;5,904.80
27.08.2017;02:15:00;5,772.80;0;5,772.80
27.08.2017;02:30:00;5,667.20;0;5,667.20
27.08.2017;02:45:00;5,772.80;0;5,772.80
27.08.2017;03:00:00;5,464.80;0;5,464.80
27.08.2017;03:15:00;5,500.00;0;5,500.00
27.08.2017;03:30:00;5,596.80;0;5,596.80
27.08.2017;03:45:00;5,596.80;0;5,596.80
27.08.2017;04:00:00;5,253.60;0;5,253.60
27.08.2017;04:15:00;5,368.00;0;5,368.00
27.08.2017;04:30:00;5,376.80;0;5,376.80
27.08.2017;04:45:00;5,588.00;0;5,588.00
27.08.2017;05:00:00;5,552.80;0;5,552.80
27.08.2017;05:15:00;4,787.20;0;4,787.20
27.08.2017;05:30:00;4,470.40;0;4,470.40
27.08.2017;05:45:00;4,294.40;0;4,294.40
27.08.2017;06:00:00;4,892.80;0;4,892.80
27.08.2017;06:15:00;4,857.60;0;4,857.60
27.08.2017;06:30:00;4,804.80;0;4,804.80
27.08.2017;06:45:00;4,664.00;0;4,664.00
27.08.2017;07:00:00;3,502.40;0;3,502.40
27.08.2017;07:15:00;3,423.20;0;3,423.20
27.08.2017;07:30:00;2,807.20;0;2,807.20
27.08.2017;07:45:00;3,229.60;0;3,229.60
27.08.2017;08:00:00;2,965.60;0;2,965.60
27.08.2017;08:15:00;2,701.60;0;2,701.60
27.08.2017;08:30:00;2,912.80;0;2,912.80
27.08.2017;08:45:00;3,511.20;0;3,511.20
27.08.2017;09:00:00;4,620.00;0;4,620.00
27.08.2017;09:15:00;4,417.60;0;4,417.60
27.08.2017;09:30:00;4,804.80;0;4,804.80
27.08.2017;09:45:00;5,517.60;0;5,517.60
27.08.2017;10:00:00;5,473.60;0;5,473.60
27.08.2017;10:15:00;5,280.00;0;5,280.00
27.08.2017;10:30:00;5,456.00;0;5,456.00
27.08.2017;10:45:00;5,781.60;0;5,781.60
27.08.2017;11:00:00;5,720.00;0;5,720.00
27.08.2017;11:15:00;5,632.00;0;5,632.00
27.08.2017;11:30:00;5,737.60;0;5,737.60
27.08.2017;11:45:00;5,772.80;0;5,772.80
27.08.2017;12:00:00;5,975.20;0;5,975.20
27.08.2017;12:15:00;5,860.80;0;5,860.80
27.08.2017;12:30:00;5,359.20;0;5,359.20
27.08.2017;12:45:00;4,813.60;0;4,813.60
27.08.2017;13:00:00;4,188.80;0;4,188.80
27.08.2017;13:15:00;3,933.60;0;3,933.60
27.08.2017;13:30:00;4,655.20;0;4,655.20
27.08.2017;13:45:00;5,420.80;0;5,420.80
27.08.2017;14:00:00;5,024.80;0;5,024.80
27.08.2017;14:15:00;5,192.00;0;5,192.00
27.08.2017;14:30:00;5,605.60;0;5,605.60
27.08.2017;14:45:00;5,491.20;0;5,491.20
27.08.2017;15:00:00;5,368.00;0;5,368.00
27.08.2017;15:15:00;5,007.20;0;5,007.20
27.08.2017;15:30:00;5,051.20;0;5,051.20
27.08.2017;15:45:00;4,848.80;0;4,848.80
27.08.2017;16:00:00;5,288.80;0;5,288.80
27.08.2017;16:15:00;5,438.40;0;5,438.40
27.08.2017;16:30:00;5,526.40;0;5,526.40
27.08.2017;16:45:00;5,728.80;0;5,728.80
27.08.2017;17:00:00;5,614.40;0;5,614.40
27.08.2017;17:15:00;6,406.40;0;6,406.40
27.08.2017;17:30:00;6,424.00;0;6,424.00
27.08.2017;17:45:00;6,142.40;0;6,142.40
27.08.2017;18:00:00;6,142.40;0;6,142.40
27.08.2017;18:15:00;6,916.80;0;6,916.80
27.08.2017;18:30:00;7,128.00;0;7,128.00
27.08.2017;18:45:00;7,207.20;0;7,207.20
27.08.2017;19:00:00;7,145.60;0;7,145.60
27.08.2017;19:15:00;7,515.20;0;7,515.20
27.08.2017;19:30:00;7,471.20;0;7,471.20
27.08.2017;19:45:00;7,585.60;0;7,585.60
27.08.2017;20:00:00;7,532.80;0;7,532.80
27.08.2017;20:15:00;6,855.20;0;6,855.20
27.08.2017;20:30:00;7,207.20;0;7,207.20
27.08.2017;20:45:00;7,744.00;0;7,744.00
27.08.2017;21:00:00;8,377.60;0;8,377.60
27.08.2017;21:15:00;8,131.20;0;8,131.20
27.08.2017;21:30:00;7,471.20;0;7,471.20
27.08.2017;21:45:00;7,576.80;0;7,576.80
27.08.2017;22:00:00;7,664.80;0;7,664.80
27.08.2017;22:15:00;7,436.00;0;7,436.00
27.08.2017;22:30:00;6,274.40;0;6,274.40
27.08.2017;22:45:00;5,376.80;0;5,376.80
27.08.2017;23:00:00;5,148.00;0;5,148.00
27.08.2017;23:15:00;4,989.60;0;4,989.60
27.08.2017;23:30:00;5,579.20;0;5,579.20
27.08.2017;23:45:00;5,957.60;0;5,957.60
28.08.2017;00:00:00;6,186.40;0;6,186.40
28.08.2017;00:15:00;6,617.60;0;6,617.60
28.08.2017;00:30:00;6,573.60;0;6,573.60
28.08.2017;00:45:00;6,415.20;0;6,415.20
28.08.2017;01:00:00;6,160.00;0;6,160.00
28.08.2017;01:15:00;5,852.00;0;5,852.00
28.08.2017;01:30:00;6,274.40;0;6,274.40
28.08.2017;01:45:00;6,336.00;0;6,336.00
28.08.2017;02:00:00;6,160.00;0;6,160.00
28.08.2017;02:15:00;6,160.00;0;6,160.00
28.08.2017;02:30:00;6,573.60;0;6,573.60
28.08.2017;02:45:00;6,547.20;0;6,547.20
28.08.2017;03:00:00;6,978.40;0;6,978.40
28.08.2017;03:15:00;7,304.00;0;7,304.00
28.08.2017;03:30:00;7,216.00;0;7,216.00
28.08.2017;03:45:00;7,084.00;0;7,084.00
28.08.2017;04:00:00;6,916.80;0;6,916.80
28.08.2017;04:15:00;6,688.00;0;6,688.00
28.08.2017;04:30:00;6,688.00;0;6,688.00
28.08.2017;04:45:00;6,283.20;0;6,283.20
28.08.2017;05:00:00;6,362.40;0;6,362.40
28.08.2017;05:15:00;7,506.40;0;7,506.40
28.08.2017;05:30:00;8,016.80;0;8,016.80
