Datum;Uhrzeit;exemplary_load
19.04.2017;18:30:00;8,113.60
19.04.2017;18:45:00;9,504.00
19.04.2017;19:00:00;11,528.00
19.04.2017;19:15:00;12,293.60
19.04.2017;19:30:00;12,434.40
19.04.2017;19:45:00;12,117.60
19.04.2017;20:00:00;9,169.60
19.04.2017;20:15:00;11,774.40
19.04.2017;20:30:00;11,211.20
19.04.2017;20:45:00;9,882.40
19.04.2017;21:00:00;11,026.40
19.04.2017;21:15:00;10,736.00
19.04.2017;21:30:00;11,387.20
19.04.2017;21:45:00;11,932.80
19.04.2017;22:00:00;11,888.80
19.04.2017;22:15:00;11,299.20
19.04.2017;22:30:00;10,736.00
19.04.2017;22:45:00;10,014.40
19.04.2017;23:00:00;9,002.40
19.04.2017;23:15:00;9,055.20
19.04.2017;23:30:00;8,694.40
19.04.2017;23:45:00;8,492.00
20.04.2017;00:00:00;8,729.60
20.04.2017;00:15:00;7,893.60
20.04.2017;00:30:00;8,694.40
20.04.2017;00:45:00;8,976.00
20.04.2017;01:00:00;8,782.40
20.04.2017;01:15:00;9,011.20
20.04.2017;01:30:00;9,732.80
20.04.2017;01:45:00;10,208.00
20.04.2017;02:00:00;9,970.40
20.04.2017;02:15:00;9,099.20
20.04.2017;02:30:00;8,659.20
20.04.2017;02:45:00;8,615.20
20.04.2017;03:00:00;8,632.80
20.04.2017;03:15:00;8,738.40
20.04.2017;03:30:00;8,940.80
20.04.2017;03:45:00;8,976.00
20.04.2017;04:00:00;9,196.00
20.04.2017;04:15:00;9,372.00
20.04.2017;04:30:00;9,160.80
20.04.2017;04:45:00;9,504.00
20.04.2017;05:00:00;10,348.80
20.04.2017;05:15:00;10,859.20
20.04.2017;05:30:00;11,255.20
20.04.2017;05:45:00;11,466.40
20.04.2017;06:00:00;11,633.60
20.04.2017;06:15:00;12,100.00
20.04.2017;06:30:00;12,557.60
20.04.2017;06:45:00;12,997.60
20.04.2017;07:00:00;13,666.40
20.04.2017;07:15:00;14,308.80
20.04.2017;07:30:00;14,801.60
20.04.2017;07:45:00;14,942.40
20.04.2017;08:00:00;15,250.40
20.04.2017;08:15:00;15,232.80
20.04.2017;08:30:00;15,329.60
20.04.2017;08:45:00;14,792.80
20.04.2017;09:00:00;15,250.40
20.04.2017;09:15:00;14,088.80
20.04.2017;09:30:00;14,722.40
20.04.2017;09:45:00;14,775.20
20.04.2017;10:00:00;14,282.40
20.04.2017;10:15:00;13,657.60
20.04.2017;10:30:00;14,088.80
20.04.2017;10:45:00;14,616.80
20.04.2017;11:00:00;14,863.20
20.04.2017;11:15:00;15,400.00
20.04.2017;11:30:00;14,731.20
20.04.2017;11:45:00;14,229.60
20.04.2017;12:00:00;14,396.80
20.04.2017;12:15:00;14,159.20
20.04.2017;12:30:00;14,036.00
20.04.2017;12:45:00;13,226.40
20.04.2017;13:00:00;13,217.60
20.04.2017;13:15:00;13,147.20
20.04.2017;13:30:00;13,868.80
20.04.2017;13:45:00;14,159.20
20.04.2017;14:00:00;13,886.40
20.04.2017;14:15:00;13,384.80
20.04.2017;14:30:00;13,807.20
20.04.2017;14:45:00;13,481.60
20.04.2017;15:00:00;12,997.60
20.04.2017;15:15:00;12,425.60
20.04.2017;15:30:00;10,973.60
20.04.2017;15:45:00;11,633.60
20.04.2017;16:00:00;12,196.80
20.04.2017;16:15:00;11,994.40
20.04.2017;16:30:00;12,091.20
20.04.2017;16:45:00;11,580.80
20.04.2017;17:00:00;11,228.80
20.04.2017;17:15:00;11,844.80
20.04.2017;17:30:00;11,572.00
20.04.2017;17:45:00;12,320.00
20.04.2017;18:00:00;11,880.00
20.04.2017;18:15:00;12,619.20
20.04.2017;18:30:00;12,320.00
20.04.2017;18:45:00;12,240.80
20.04.2017;19:00:00;12,311.20
20.04.2017;19:15:00;11,378.40
20.04.2017;19:30:00;11,915.20
20.04.2017;19:45:00;11,853.60
20.04.2017;20:00:00;11,695.20
20.04.2017;20:15:00;11,255.20
20.04.2017;20:30:00;11,651.20
20.04.2017;20:45:00;11,976.80
20.04.2017;21:00:00;12,320.00
20.04.2017;21:15:00;11,246.40
20.04.2017;21:30:00;11,651.20
20.04.2017;21:45:00;11,941.60
20.04.2017;22:00:00;10,674.40
20.04.2017;22:15:00;10,700.80
20.04.2017;22:30:00;10,894.40
20.04.2017;22:45:00;11,158.40
20.04.2017;23:00:00;11,264.00
20.04.2017;23:15:00;11,105.60
20.04.2017;23:30:00;11,149.60
20.04.2017;23:45:00;10,806.40
21.04.2017;00:00:00;10,595.20
21.04.2017;00:15:00;10,375.20
21.04.2017;00:30:00;10,014.40
21.04.2017;00:45:00;10,067.20
21.04.2017;01:00:00;9,768.00
21.04.2017;01:15:00;9,759.20
21.04.2017;01:30:00;10,172.80
21.04.2017;01:45:00;10,049.60
21.04.2017;02:00:00;9,935.20
21.04.2017;02:15:00;10,023.20
21.04.2017;02:30:00;9,996.80
21.04.2017;02:45:00;9,688.80
21.04.2017;03:00:00;9,328.00
21.04.2017;03:15:00;9,125.60
21.04.2017;03:30:00;9,345.60
21.04.2017;03:45:00;9,222.40
21.04.2017;04:00:00;9,064.00
21.04.2017;04:15:00;8,439.20
21.04.2017;04:30:00;8,043.20
21.04.2017;04:45:00;8,324.80
21.04.2017;05:00:00;8,280.80
21.04.2017;05:15:00;9,160.80
21.04.2017;05:30:00;9,460.00
21.04.2017;05:45:00;8,773.60
21.04.2017;06:00:00;9,099.20
21.04.2017;06:15:00;9,785.60
21.04.2017;06:30:00;9,257.60
21.04.2017;06:45:00;8,641.60
21.04.2017;07:00:00;8,245.60
21.04.2017;07:15:00;9,873.60
21.04.2017;07:30:00;10,692.00
21.04.2017;07:45:00;11,616.00
21.04.2017;08:00:00;12,188.00
21.04.2017;08:15:00;11,686.40
21.04.2017;08:30:00;11,616.00
21.04.2017;08:45:00;12,170.40
21.04.2017;09:00:00;12,557.60
21.04.2017;09:15:00;11,950.40
21.04.2017;09:30:00;12,337.60
21.04.2017;09:45:00;11,466.40
21.04.2017;10:00:00;10,595.20
21.04.2017;10:15:00;10,366.40
21.04.2017;10:30:00;9,979.20
21.04.2017;10:45:00;10,181.60
21.04.2017;11:00:00;12,276.00
21.04.2017;11:15:00;13,173.60
21.04.2017;11:30:00;13,675.20
21.04.2017;11:45:00;14,203.20
21.04.2017;12:00:00;12,223.20
21.04.2017;12:15:00;11,686.40
21.04.2017;12:30:00;10,956.00
21.04.2017;12:45:00;12,144.00
21.04.2017;13:00:00;11,730.40
21.04.2017;13:15:00;11,017.60
21.04.2017;13:30:00;12,188.00
21.04.2017;13:45:00;12,179.20
21.04.2017;14:00:00;11,589.60
21.04.2017;14:15:00;10,137.60
21.04.2017;14:30:00;11,255.20
21.04.2017;14:45:00;10,727.20
21.04.2017;15:00:00;10,164.00
21.04.2017;15:15:00;8,668.00
21.04.2017;15:30:00;6,696.80
21.04.2017;15:45:00;6,732.00
21.04.2017;16:00:00;7,524.00
21.04.2017;16:15:00;7,620.80
21.04.2017;16:30:00;8,456.80
21.04.2017;16:45:00;7,946.40
21.04.2017;17:00:00;9,072.80
21.04.2017;17:15:00;9,204.80
21.04.2017;17:30:00;9,275.20
21.04.2017;17:45:00;9,240.00
21.04.2017;18:00:00;8,157.60
21.04.2017;18:15:00;7,788.00
21.04.2017;18:30:00;8,456.80
21.04.2017;18:45:00;6,872.80
21.04.2017;19:00:00;8,175.20
21.04.2017;19:15:00;9,328.00
21.04.2017;19:30:00;8,342.40
21.04.2017;19:45:00;8,465.60
21.04.2017;20:00:00;7,312.80
21.04.2017;20:15:00;5,720.00
21.04.2017;20:30:00;3,748.80
21.04.2017;20:45:00;3,907.20
21.04.2017;21:00:00;4,083.20
21.04.2017;21:15:00;3,484.80
21.04.2017;21:30:00;3,828.00
21.04.2017;21:45:00;4,734.40
21.04.2017;22:00:00;2,983.20
21.04.2017;22:15:00;1,856.80
21.04.2017;22:30:00;906.4
21.04.2017;22:45:00;1,804.00
21.04.2017;23:00:00;1,575.20
21.04.2017;23:15:00;510.4
21.04.2017;23:30:00;-959.2
21.04.2017;23:45:00;-3,423.20
22.04.2017;00:00:00;-3,185.60
22.04.2017;00:15:00;-4,540.80
22.04.2017;00:30:00;-2,411.20
22.04.2017;00:45:00;-1,056.00
22.04.2017;01:00:00;484
22.04.2017;01:15:00;1,768.80
22.04.2017;01:30:00;1,918.40
22.04.2017;01:45:00;-334.4
22.04.2017;02:00:00;-2,032.80
22.04.2017;02:15:00;-580.8
22.04.2017;02:30:00;-1,830.40
22.04.2017;02:45:00;308
22.04.2017;03:00:00;-704
22.04.2017;03:15:00;-1,240.80
22.04.2017;03:30:00;-1,152.80
22.04.2017;03:45:00;-1,909.60
22.04.2017;04:00:00;-2,842.40
22.04.2017;04:15:00;-4,875.20
22.04.2017;04:30:00;-2,736.80
22.04.2017;04:45:00;-792
22.04.2017;05:00:00;-237.6
22.04.2017;05:15:00;114.4
22.04.2017;05:30:00;-1,020.80
22.04.2017;05:45:00;-1,249.60
22.04.2017;06:00:00;-1,064.80
22.04.2017;06:15:00;-1,073.60
22.04.2017;06:30:00;-1,680.80
22.04.2017;06:45:00;-1,548.80
22.04.2017;07:00:00;-624.8
22.04.2017;07:15:00;-589.6
22.04.2017;07:30:00;149.6
22.04.2017;07:45:00;-211.2
22.04.2017;08:00:00;2,569.60
22.04.2017;08:15:00;5,632.00
22.04.2017;08:30:00;6,608.80
22.04.2017;08:45:00;6,547.20
22.04.2017;09:00:00;8,703.20
22.04.2017;09:15:00;9,477.60
22.04.2017;09:30:00;6,784.80
22.04.2017;09:45:00;6,283.20
22.04.2017;10:00:00;8,184.00
22.04.2017;10:15:00;8,025.60
22.04.2017;10:30:00;8,060.80
22.04.2017;10:45:00;7,867.20
22.04.2017;11:00:00;7,524.00
22.04.2017;11:15:00;7,128.00
22.04.2017;11:30:00;6,802.40
22.04.2017;11:45:00;5,957.60
22.04.2017;12:00:00;6,380.00
22.04.2017;12:15:00;6,344.80
22.04.2017;12:30:00;4,963.20
22.04.2017;12:45:00;4,338.40
22.04.2017;13:00:00;1,777.60
22.04.2017;13:15:00;2,622.40
22.04.2017;13:30:00;3,696.00
22.04.2017;13:45:00;-862.4
22.04.2017;14:00:00;1,355.20
22.04.2017;14:15:00;-343.2
22.04.2017;14:30:00;-2,525.60
22.04.2017;14:45:00;-4,980.80
22.04.2017;15:00:00;-1,452.00
22.04.2017;15:15:00;-2,666.40
22.04.2017;15:30:00;-5,464.80
22.04.2017;15:45:00;-2,156.00
22.04.2017;16:00:00;-3,924.80
22.04.2017;16:15:00;-3,836.80
22.04.2017;16:30:00;-2,939.20
22.04.2017;16:45:00;-1,768.80
22.04.2017;17:00:00;-1,496.00
22.04.2017;17:15:00;1,786.40
22.04.2017;17:30:00;616
22.04.2017;17:45:00;-2,657.60
22.04.2017;18:00:00;-308
22.04.2017;18:15:00;2,129.60
22.04.2017;18:30:00;-651.2
22.04.2017;18:45:00;-924
22.04.2017;19:00:00;-563.2
22.04.2017;19:15:00;-378.4
22.04.2017;19:30:00;96.8
22.04.2017;19:45:00;1,909.60
22.04.2017;20:00:00;704
22.04.2017;20:15:00;1,425.60
22.04.2017;20:30:00;1,091.20
22.04.2017;20:45:00;-2,103.20
22.04.2017;21:00:00;-1,848.00
22.04.2017;21:15:00;1,425.60
22.04.2017;21:30:00;3,995.20
22.04.2017;21:45:00;3,652.00
22.04.2017;22:00:00;2,516.80
22.04.2017;22:15:00;1,249.60
22.04.2017;22:30:00;220
22.04.2017;22:45:00;1,496.00
22.04.2017;23:00:00;1,328.80
22.04.2017;23:15:00;0
22.04.2017;23:30:00;774.4
22.04.2017;23:45:00;1,020.80
23.04.2017;00:00:00;2,015.20
23.04.2017;00:15:00;3,159.20
23.04.2017;00:30:00;2,965.60
23.04.2017;00:45:00;2,701.60
23.04.2017;01:00:00;915.2
23.04.2017;01:15:00;140.8
23.04.2017;01:30:00;-800.8
23.04.2017;01:45:00;-1,064.80
23.04.2017;02:00:00;-1,020.80
23.04.2017;02:15:00;-1,610.40
23.04.2017;02:30:00;-528
23.04.2017;02:45:00;264
23.04.2017;03:00:00;-105.6
23.04.2017;03:15:00;184.8
23.04.2017;03:30:00;1,592.80
23.04.2017;03:45:00;536.8
23.04.2017;04:00:00;836
23.04.2017;04:15:00;184.8
23.04.2017;04:30:00;70.4
23.04.2017;04:45:00;316.8
23.04.2017;05:00:00;501.6
23.04.2017;05:15:00;924
23.04.2017;05:30:00;1,733.60
23.04.2017;05:45:00;1,724.80
23.04.2017;06:00:00;1,205.60
23.04.2017;06:15:00;1,003.20
23.04.2017;06:30:00;704
23.04.2017;06:45:00;466.4
23.04.2017;07:00:00;-132
23.04.2017;07:15:00;1,038.40
23.04.2017;07:30:00;211.2
23.04.2017;07:45:00;-17.6
23.04.2017;08:00:00;114.4
23.04.2017;08:15:00;-255.2
23.04.2017;08:30:00;-299.2
23.04.2017;08:45:00;-281.6
23.04.2017;09:00:00;1,038.40
23.04.2017;09:15:00;871.2
23.04.2017;09:30:00;1,566.40
23.04.2017;09:45:00;2,164.80
23.04.2017;10:00:00;880
23.04.2017;10:15:00;184.8
23.04.2017;10:30:00;-1,223.20
23.04.2017;10:45:00;-3,766.40
23.04.2017;11:00:00;-1,267.20
23.04.2017;11:15:00;-1,874.40
23.04.2017;11:30:00;-79.2
23.04.2017;11:45:00;334.4
23.04.2017;12:00:00;202.4
23.04.2017;12:15:00;2,886.40
23.04.2017;12:30:00;1,240.80
23.04.2017;12:45:00;-704
23.04.2017;13:00:00;-1,522.40
23.04.2017;13:15:00;-3,194.40
23.04.2017;13:30:00;-4,347.20
23.04.2017;13:45:00;-4,171.20
23.04.2017;14:00:00;-4,056.80
23.04.2017;14:15:00;-2,226.40
23.04.2017;14:30:00;-2,050.40
23.04.2017;14:45:00;-3,854.40
23.04.2017;15:00:00;-6,362.40
23.04.2017;15:15:00;-5,825.60
23.04.2017;15:30:00;-2,860.00
23.04.2017;15:45:00;-2,085.60
23.04.2017;16:00:00;-6,036.80
23.04.2017;16:15:00;-6,212.80
23.04.2017;16:30:00;-6,318.40
23.04.2017;16:45:00;-3,564.00
23.04.2017;17:00:00;-2,340.80
23.04.2017;17:15:00;1,064.80
23.04.2017;17:30:00;4,901.60
23.04.2017;17:45:00;3,660.80
23.04.2017;18:00:00;2,992.00
23.04.2017;18:15:00;5,148.00
23.04.2017;18:30:00;6,080.80
23.04.2017;18:45:00;6,582.40
23.04.2017;19:00:00;6,960.80
23.04.2017;19:15:00;7,224.80
23.04.2017;19:30:00;6,503.20
23.04.2017;19:45:00;6,195.20
23.04.2017;20:00:00;6,520.80
23.04.2017;20:15:00;7,048.80
23.04.2017;20:30:00;7,119.20
23.04.2017;20:45:00;5,508.80
23.04.2017;21:00:00;5,394.40
23.04.2017;21:15:00;5,922.40
23.04.2017;21:30:00;6,538.40
23.04.2017;21:45:00;7,744.00
23.04.2017;22:00:00;8,289.60
23.04.2017;22:15:00;7,682.40
23.04.2017;22:30:00;7,708.80
23.04.2017;22:45:00;7,840.80
23.04.2017;23:00:00;8,254.40
23.04.2017;23:15:00;8,492.00
23.04.2017;23:30:00;8,606.40
23.04.2017;23:45:00;9,204.80
24.04.2017;00:00:00;9,389.60
24.04.2017;00:15:00;9,521.60
24.04.2017;00:30:00;9,310.40
24.04.2017;00:45:00;9,460.00
24.04.2017;01:00:00;9,653.60
24.04.2017;01:15:00;9,354.40
24.04.2017;01:30:00;9,204.80
24.04.2017;01:45:00;9,284.00
24.04.2017;02:00:00;8,782.40
24.04.2017;02:15:00;8,395.20
24.04.2017;02:30:00;8,544.80
24.04.2017;02:45:00;8,562.40
24.04.2017;03:00:00;8,465.60
24.04.2017;03:15:00;8,588.80
24.04.2017;03:30:00;8,509.60
24.04.2017;03:45:00;8,228.00
24.04.2017;04:00:00;8,298.40
24.04.2017;04:15:00;8,201.60
24.04.2017;04:30:00;8,800.00
24.04.2017;04:45:00;8,896.80
24.04.2017;05:00:00;9,169.60
24.04.2017;05:15:00;9,504.00
24.04.2017;05:30:00;9,803.20
24.04.2017;05:45:00;9,724.00
24.04.2017;06:00:00;9,741.60
24.04.2017;06:15:00;10,436.80
24.04.2017;06:30:00;11,052.80
24.04.2017;06:45:00;12,038.40
24.04.2017;07:00:00;12,073.60
24.04.2017;07:15:00;12,047.20
24.04.2017;07:30:00;12,469.60
24.04.2017;07:45:00;11,994.40
24.04.2017;08:00:00;11,668.80
24.04.2017;08:15:00;11,572.00
24.04.2017;08:30:00;12,082.40
24.04.2017;08:45:00;11,976.80
24.04.2017;09:00:00;12,786.40
24.04.2017;09:15:00;12,874.40
24.04.2017;09:30:00;13,596.00
24.04.2017;09:45:00;13,252.80
24.04.2017;10:00:00;12,460.80
24.04.2017;10:15:00;11,792.00
24.04.2017;10:30:00;12,214.40
24.04.2017;10:45:00;12,135.20
24.04.2017;11:00:00;11,862.40
24.04.2017;11:15:00;13,367.20
24.04.2017;11:30:00;13,578.40
24.04.2017;11:45:00;12,900.80
24.04.2017;12:00:00;13,138.40
24.04.2017;12:15:00;13,244.00
24.04.2017;12:30:00;14,256.00
24.04.2017;12:45:00;13,076.80
24.04.2017;13:00:00;13,024.00
24.04.2017;13:15:00;13,235.20
24.04.2017;13:30:00;13,420.00
24.04.2017;13:45:00;12,284.80
24.04.2017;14:00:00;12,355.20
24.04.2017;14:15:00;11,105.60
24.04.2017;14:30:00;11,748.00
24.04.2017;14:45:00;11,704.00
24.04.2017;15:00:00;12,557.60
24.04.2017;15:15:00;11,976.80
24.04.2017;15:30:00;11,739.20
24.04.2017;15:45:00;11,325.60
24.04.2017;16:00:00;11,158.40
24.04.2017;16:15:00;10,516.00
24.04.2017;16:30:00;10,410.40
24.04.2017;16:45:00;10,076.00
24.04.2017;17:00:00;11,642.40
24.04.2017;17:15:00;12,760.00
24.04.2017;17:30:00;12,240.80
24.04.2017;17:45:00;12,689.60
24.04.2017;18:00:00;12,962.40
24.04.2017;18:15:00;12,566.40
24.04.2017;18:30:00;12,469.60
24.04.2017;18:45:00;11,739.20
24.04.2017;19:00:00;12,355.20
24.04.2017;19:15:00;11,880.00
24.04.2017;19:30:00;12,100.00
24.04.2017;19:45:00;12,267.20
24.04.2017;20:00:00;13,235.20
24.04.2017;20:15:00;12,584.00
24.04.2017;20:30:00;11,871.20
24.04.2017;20:45:00;11,642.40
24.04.2017;21:00:00;10,419.20
24.04.2017;21:15:00;8,993.60
24.04.2017;21:30:00;6,010.40
24.04.2017;21:45:00;5,579.20
24.04.2017;22:00:00;5,764.00
24.04.2017;22:15:00;4,752.00
24.04.2017;22:30:00;5,904.80
24.04.2017;22:45:00;7,022.40
24.04.2017;23:00:00;7,471.20
24.04.2017;23:15:00;6,468.00
24.04.2017;23:30:00;6,054.40
24.04.2017;23:45:00;5,720.00
25.04.2017;00:00:00;6,732.00
25.04.2017;00:15:00;6,116.00
25.04.2017;00:30:00;5,324.00
25.04.2017;00:45:00;5,473.60
25.04.2017;01:00:00;5,060.00
25.04.2017;01:15:00;2,261.60
25.04.2017;01:30:00;1,698.40
25.04.2017;01:45:00;1,988.80
25.04.2017;02:00:00;1,126.40
25.04.2017;02:15:00;457.6
25.04.2017;02:30:00;572
25.04.2017;02:45:00;1,628.00
25.04.2017;03:00:00;-827.2
25.04.2017;03:15:00;-871.2
25.04.2017;03:30:00;1,258.40
25.04.2017;03:45:00;88
25.04.2017;04:00:00;-316.8
25.04.2017;04:15:00;-1,540.00
25.04.2017;04:30:00;-2,288.00
25.04.2017;04:45:00;-1,680.80
25.04.2017;05:00:00;-1,733.60
25.04.2017;05:15:00;-959.2
25.04.2017;05:30:00;378.4
25.04.2017;05:45:00;3,828.00
25.04.2017;06:00:00;5,640.80
25.04.2017;06:15:00;3,951.20
25.04.2017;06:30:00;2,701.60
25.04.2017;06:45:00;-2,446.40
25.04.2017;07:00:00;-1,135.20
25.04.2017;07:15:00;1,689.60
25.04.2017;07:30:00;4,452.80
25.04.2017;07:45:00;3,458.40
25.04.2017;08:00:00;4,954.40
25.04.2017;08:15:00;8,536.00
25.04.2017;08:30:00;6,732.00
25.04.2017;08:45:00;7,427.20
25.04.2017;09:00:00;6,908.00
25.04.2017;09:15:00;7,691.20
25.04.2017;09:30:00;6,872.80
25.04.2017;09:45:00;5,887.20
25.04.2017;10:00:00;6,723.20
25.04.2017;10:15:00;5,482.40
25.04.2017;10:30:00;5,764.00
25.04.2017;10:45:00;7,427.20
25.04.2017;11:00:00;7,761.60
25.04.2017;11:15:00;9,248.80
25.04.2017;11:30:00;6,960.80
25.04.2017;11:45:00;8,360.00
25.04.2017;12:00:00;6,872.80
25.04.2017;12:15:00;5,711.20
25.04.2017;12:30:00;7,365.60
25.04.2017;12:45:00;3,282.40
25.04.2017;13:00:00;2,455.20
25.04.2017;13:15:00;2,085.60
25.04.2017;13:30:00;2,860.00
25.04.2017;13:45:00;1,909.60
25.04.2017;14:00:00;369.6
25.04.2017;14:15:00;2,446.40
25.04.2017;14:30:00;3,898.40
25.04.2017;14:45:00;2,499.20
25.04.2017;15:00:00;2,112.00
25.04.2017;15:15:00;589.6
25.04.2017;15:30:00;3,440.80
25.04.2017;15:45:00;5,148.00
25.04.2017;16:00:00;5,464.80
25.04.2017;16:15:00;3,731.20
25.04.2017;16:30:00;5,500.00
25.04.2017;16:45:00;5,024.80
25.04.2017;17:00:00;5,156.80
25.04.2017;17:15:00;5,086.40
25.04.2017;17:30:00;4,118.40
25.04.2017;17:45:00;5,139.20
25.04.2017;18:00:00;3,176.80
25.04.2017;18:15:00;8,465.60
25.04.2017;18:30:00;8,606.40
25.04.2017;18:45:00;6,265.60
25.04.2017;19:00:00;7,400.80
25.04.2017;19:15:00;9,081.60
25.04.2017;19:30:00;8,588.80
25.04.2017;19:45:00;7,664.80
25.04.2017;20:00:00;6,151.20
25.04.2017;20:15:00;9,574.40
25.04.2017;20:30:00;11,220.00
25.04.2017;20:45:00;11,695.20
25.04.2017;21:00:00;11,959.20
25.04.2017;21:15:00;10,876.80
25.04.2017;21:30:00;10,595.20
25.04.2017;21:45:00;9,037.60
25.04.2017;22:00:00;9,433.60
25.04.2017;22:15:00;9,257.60
25.04.2017;22:30:00;8,527.20
25.04.2017;22:45:00;8,474.40
25.04.2017;23:00:00;8,835.20
25.04.2017;23:15:00;8,527.20
25.04.2017;23:30:00;8,720.80
25.04.2017;23:45:00;8,720.80
26.04.2017;00:00:00;7,814.40
26.04.2017;00:15:00;8,404.00
26.04.2017;00:30:00;8,800.00
26.04.2017;00:45:00;7,823.20
26.04.2017;01:00:00;7,559.20
26.04.2017;01:15:00;7,110.40
26.04.2017;01:30:00;7,462.40
26.04.2017;01:45:00;7,638.40
26.04.2017;02:00:00;7,752.80
26.04.2017;02:15:00;8,016.80
26.04.2017;02:30:00;8,228.00
26.04.2017;02:45:00;7,990.40
26.04.2017;03:00:00;9,231.20
26.04.2017;03:15:00;9,970.40
26.04.2017;03:30:00;9,741.60
26.04.2017;03:45:00;9,671.20
26.04.2017;04:00:00;10,296.00
26.04.2017;04:15:00;9,944.00
26.04.2017;04:30:00;10,172.80
26.04.2017;04:45:00;9,671.20
26.04.2017;05:00:00;10,155.20
26.04.2017;05:15:00;10,436.80
26.04.2017;05:30:00;10,260.80
26.04.2017;05:45:00;10,172.80
26.04.2017;06:00:00;9,970.40
26.04.2017;06:15:00;10,181.60
26.04.2017;06:30:00;10,727.20
26.04.2017;06:45:00;11,237.60
26.04.2017;07:00:00;10,472.00
26.04.2017;07:15:00;9,486.40
26.04.2017;07:30:00;9,961.60
26.04.2017;07:45:00;10,120.00
26.04.2017;08:00:00;11,545.60
26.04.2017;08:15:00;12,733.60
26.04.2017;08:30:00;13,349.60
26.04.2017;08:45:00;13,895.20
26.04.2017;09:00:00;14,361.60
26.04.2017;09:15:00;14,696.00
26.04.2017;09:30:00;14,951.20
26.04.2017;09:45:00;14,880.80
26.04.2017;10:00:00;15,004.00
26.04.2017;10:15:00;15,426.40
26.04.2017;10:30:00;14,652.00
26.04.2017;10:45:00;15,180.00
26.04.2017;11:00:00;15,004.00
26.04.2017;11:15:00;15,083.20
26.04.2017;11:30:00;15,760.80
26.04.2017;11:45:00;15,329.60
26.04.2017;12:00:00;15,558.40
26.04.2017;12:15:00;14,616.80
26.04.2017;12:30:00;14,608.00
26.04.2017;12:45:00;13,622.40
26.04.2017;13:00:00;14,352.80
26.04.2017;13:15:00;13,015.20
26.04.2017;13:30:00;12,170.40
26.04.2017;13:45:00;15,083.20
26.04.2017;14:00:00;14,652.00
26.04.2017;14:15:00;14,352.80
26.04.2017;14:30:00;14,616.80
26.04.2017;14:45:00;15,180.00
26.04.2017;15:00:00;14,132.80
26.04.2017;15:15:00;12,117.60
26.04.2017;15:30:00;12,997.60
26.04.2017;15:45:00;12,443.20
26.04.2017;16:00:00;10,806.40
26.04.2017;16:15:00;8,720.80
26.04.2017;16:30:00;10,964.80
26.04.2017;16:45:00;13,120.80
26.04.2017;17:00:00;13,631.20
26.04.2017;17:15:00;12,672.00
26.04.2017;17:30:00;11,387.20
26.04.2017;17:45:00;11,704.00
26.04.2017;18:00:00;12,408.00
26.04.2017;18:15:00;11,651.20
26.04.2017;18:30:00;13,912.80
26.04.2017;18:45:00;14,115.20
26.04.2017;19:00:00;14,546.40
26.04.2017;19:15:00;14,599.20
26.04.2017;19:30:00;14,106.40
26.04.2017;19:45:00;10,780.00
26.04.2017;20:00:00;10,516.00
26.04.2017;20:15:00;10,357.60
26.04.2017;20:30:00;9,574.40
26.04.2017;20:45:00;9,548.00
26.04.2017;21:00:00;10,463.20
26.04.2017;21:15:00;11,800.80
26.04.2017;21:30:00;10,604.00
26.04.2017;21:45:00;10,753.60
26.04.2017;22:00:00;10,665.60
26.04.2017;22:15:00;10,436.80
26.04.2017;22:30:00;9,565.60
26.04.2017;22:45:00;10,164.00
26.04.2017;23:00:00;9,460.00
26.04.2017;23:15:00;9,662.40
26.04.2017;23:30:00;9,803.20
26.04.2017;23:45:00;9,530.40
27.04.2017;00:00:00;8,685.60
27.04.2017;00:15:00;8,078.40
27.04.2017;00:30:00;7,867.20
27.04.2017;00:45:00;8,368.80
27.04.2017;01:00:00;7,708.80
27.04.2017;01:15:00;7,550.40
27.04.2017;01:30:00;6,564.80
27.04.2017;01:45:00;6,415.20
27.04.2017;02:00:00;6,740.80
27.04.2017;02:15:00;6,740.80
27.04.2017;02:30:00;7,040.00
27.04.2017;02:45:00;6,996.00
27.04.2017;03:00:00;7,198.40
27.04.2017;03:15:00;7,691.20
27.04.2017;03:30:00;7,128.00
27.04.2017;03:45:00;7,356.80
27.04.2017;04:00:00;7,911.20
27.04.2017;04:15:00;8,553.60
27.04.2017;04:30:00;8,861.60
27.04.2017;04:45:00;9,090.40
27.04.2017;05:00:00;9,627.20
27.04.2017;05:15:00;9,741.60
27.04.2017;05:30:00;9,345.60
27.04.2017;05:45:00;9,389.60
27.04.2017;06:00:00;10,076.00
27.04.2017;06:15:00;11,228.80
27.04.2017;06:30:00;11,589.60
27.04.2017;06:45:00;12,012.00
27.04.2017;07:00:00;12,487.20
27.04.2017;07:15:00;12,408.00
27.04.2017;07:30:00;12,742.40
27.04.2017;07:45:00;13,420.00
27.04.2017;08:00:00;14,581.60
27.04.2017;08:15:00;15,312.00
27.04.2017;08:30:00;15,716.80
27.04.2017;08:45:00;15,514.40
27.04.2017;09:00:00;15,514.40
27.04.2017;09:15:00;14,960.00
27.04.2017;09:30:00;14,352.80
27.04.2017;09:45:00;14,027.20
27.04.2017;10:00:00;14,036.00
27.04.2017;10:15:00;14,247.20
27.04.2017;10:30:00;14,572.80
27.04.2017;10:45:00;15,567.20
27.04.2017;11:00:00;15,444.00
27.04.2017;11:15:00;15,127.20
